c_val,n,d,method,value
-0.188310576469927,50,1,"Analytical
expression",0.820058195441301
-0.183693148195495,50,1,"Analytical
expression",0.805502226665237
-0.179075719921063,50,1,"Analytical
expression",0.791710856837288
-0.17445829164663,50,1,"Analytical
expression",0.778653497895292
-0.169840863372198,50,1,"Analytical
expression",0.766301473066769
-0.165223435097766,50,1,"Analytical
expression",0.754627912543189
-0.160606006823333,50,1,"Analytical
expression",0.743607656577788
-0.155988578548901,50,1,"Analytical
expression",0.733217165519952
-0.151371150274469,50,1,"Analytical
expression",0.723434436337612
-0.146753722000036,50,1,"Analytical
expression",0.714238925214627
-0.142136293725604,50,1,"Analytical
expression",0.705611475843063
-0.137518865451172,50,1,"Analytical
expression",0.69753425306084
-0.132901437176739,50,1,"Analytical
expression",0.68999068151352
-0.128284008902307,50,1,"Analytical
expression",0.682965389045413
-0.123666580627875,50,1,"Analytical
expression",0.676444154549693
-0.119049152353442,50,1,"Analytical
expression",0.670413860030082
-0.11443172407901,50,1,"Analytical
expression",0.664862446648064
-0.109814295804578,50,1,"Analytical
expression",0.659778874549556
-0.105196867530145,50,1,"Analytical
expression",0.655153086283759
-0.100579439255713,50,1,"Analytical
expression",0.650975973644515
-0.0959620109812807,50,1,"Analytical
expression",0.647239347781145
-0.0913445827068483,50,1,"Analytical
expression",0.643935912441462
-0.086727154432416,50,1,"Analytical
expression",0.641059240224542
-0.0821097261579837,50,1,"Analytical
expression",0.638603751735045
-0.0774922978835513,50,1,"Analytical
expression",0.636564697544412
-0.072874869609119,50,1,"Analytical
expression",0.634938142877288
-0.0682574413346867,50,1,"Analytical
expression",0.633720954954012
-0.0636400130602544,50,1,"Analytical
expression",0.632910792932179
-0.059022584785822,50,1,"Analytical
expression",0.632506100402037
-0.0544051565113897,50,1,"Analytical
expression",0.632506100402037
-0.0497877282369574,50,1,"Analytical
expression",0.632910792932179
-0.045170299962525,50,1,"Analytical
expression",0.633720954954012
-0.0405528716880927,50,1,"Analytical
expression",0.634938142877288
-0.0359354434136604,50,1,"Analytical
expression",0.636564697544412
-0.0313180151392281,50,1,"Analytical
expression",0.638603751735045
-0.0267005868647957,50,1,"Analytical
expression",0.641059240224542
-0.0220831585903634,50,1,"Analytical
expression",0.643935912441462
-0.0174657303159311,50,1,"Analytical
expression",0.647239347781145
-0.0128483020414987,50,1,"Analytical
expression",0.650975973644515
-0.00823087376706644,50,1,"Analytical
expression",0.655153086283759
-0.00361344549263409,50,1,"Analytical
expression",0.659778874549556
0.00100398278179825,50,1,"Analytical
expression",0.664862446648064
0.0056214110562306,50,1,"Analytical
expression",0.670413860030082
0.0102388393306629,50,1,"Analytical
expression",0.676444154549693
0.0148562676050953,50,1,"Analytical
expression",0.682965389045413
0.0194736958795276,50,1,"Analytical
expression",0.68999068151352
0.0240911241539599,50,1,"Analytical
expression",0.69753425306084
0.0287085524283922,50,1,"Analytical
expression",0.705611475843063
0.0333259807028246,50,1,"Analytical
expression",0.714238925214627
0.0379434089772569,50,1,"Analytical
expression",0.723434436337612
0.0425608372516892,50,1,"Analytical
expression",0.733217165519952
0.0471782655261216,50,1,"Analytical
expression",0.743607656577788
0.0517956938005539,50,1,"Analytical
expression",0.754627912543189
0.0564131220749863,50,1,"Analytical
expression",0.766301473066769
0.0610305503494185,50,1,"Analytical
expression",0.778653497895292
0.0656479786238509,50,1,"Analytical
expression",0.791710856837288
0.0702654068982832,50,1,"Analytical
expression",0.805502226665237
0.0748828351727156,50,1,"Analytical
expression",0.820058195441301
0.0795002634471479,50,1,"Analytical
expression",0.83541137479514
0.0841176917215802,50,1,"Analytical
expression",0.851596520727307
0.0887351199960126,50,1,"Analytical
expression",0.868650663560447
0.0933525482704448,50,1,"Analytical
expression",0.886613247713346
0.0979699765448771,50,1,"Analytical
expression",0.90552628203016
0.10258740481931,50,1,"Analytical
expression",0.925434501459362
0.107204833093742,50,1,"Analytical
expression",0.946385540944491
0.111822261368174,50,1,"Analytical
expression",0.968430122462176
0.116439689642607,50,1,"Analytical
expression",0.991622256222769
0.121057117917039,50,1,"Analytical
expression",1.01601945713569
0.125674546191471,50,1,"Analytical
expression",1.04168297773615
0.130291974465903,50,1,"Analytical
expression",1.0686780588728
0.134909402740336,50,1,"Analytical
expression",1.09707419956791
0.139526831014768,50,1,"Analytical
expression",1.12694544758398
0.144144259289201,50,1,"Analytical
expression",1.15837071236384
0.148761687563633,50,1,"Analytical
expression",1.19143410215655
0.153379115838065,50,1,"Analytical
expression",1.22622528730023
0.157996544112498,50,1,"Analytical
expression",1.26283989180585
0.16261397238693,50,1,"Analytical
expression",1.30137991557523
0.167231400661362,50,1,"Analytical
expression",1.3419541897933
0.171848828935794,50,1,"Analytical
expression",1.38467886826012
0.176466257210227,50,1,"Analytical
expression",1.42967795767562
0.181083685484659,50,1,"Analytical
expression",1.47708389015993
0.185701113759091,50,1,"Analytical
expression",1.52703814158792
0.190318542033524,50,1,"Analytical
expression",1.57969189964035
0.194935970307956,50,1,"Analytical
expression",1.63520678582855
0.199553398582388,50,1,"Analytical
expression",1.69375563613817
0.204170826856821,50,1,"Analytical
expression",1.75552334536308
0.208788255131253,50,1,"Analytical
expression",1.82070778066793
0.213405683405685,50,1,"Analytical
expression",1.88952077042941
0.218023111680118,50,1,"Analytical
expression",1.96218917496916
0.22264053995455,50,1,"Analytical
expression",2.03895604640762
0.227257968228983,50,1,"Analytical
expression",2.12008188554637
0.231875396503415,50,1,"Analytical
expression",2.20584600443083
0.236492824777847,50,1,"Analytical
expression",2.29654800406374
0.241110253052279,50,1,"Analytical
expression",2.39250937763973
0.245727681326712,50,1,"Analytical
expression",2.49407525066104
0.250345109601144,50,1,"Analytical
expression",2.60161627038395
0.254962537875576,50,1,"Analytical
expression",2.71553065824452
0.259579966150009,50,1,"Analytical
expression",2.83624644023291
0.264197394424441,50,1,"Analytical
expression",2.96422387164054
0.268814822698873,50,1,"Analytical
expression",3.09995807420821
0.273432250973306,50,1,"Analytical
expression",3.24398190547135
0.278049679247738,50,1,"Analytical
expression",3.39686908204941
0.28266710752217,50,1,"Analytical
expression",3.55923758077869
0.287284535796603,50,1,"Analytical
expression",3.73175334396429
0.291901964071035,50,1,"Analytical
expression",3.91513431765127
0.296519392345467,50,1,"Analytical
expression",4.11015485471473
0.3011368206199,50,1,"Analytical
expression",4.31765051777348
0.305754248894332,50,1,"Analytical
expression",4.53852332047628
0.310371677168764,50,1,"Analytical
expression",4.77374744962959
0.314989105443197,50,1,"Analytical
expression",5.02437551497526
0.319606533717629,50,1,"Analytical
expression",5.29154537822951
0.324223961992061,50,1,"Analytical
expression",5.57648761831564
0.328841390266494,50,1,"Analytical
expression",5.88053369561808
0.333458818540926,50,1,"Analytical
expression",6.20512488462072
0.338076246815358,50,1,"Analytical
expression",6.55182205154003
0.342693675089791,50,1,"Analytical
expression",6.92231636160459
0.347311103364223,50,1,"Analytical
expression",7.31844100955679
0.351928531638655,50,1,"Analytical
expression",7.74218407686308
0.356545959913088,50,1,"Analytical
expression",8.19570263012727
0.36116338818752,50,1,"Analytical
expression",8.68133818743568
0.365780816461952,50,1,"Analytical
expression",9.20163369296504
0.370398244736385,50,1,"Analytical
expression",9.75935215531334
0.375015673010817,50,1,"Analytical
expression",10.357497121849
0.379633101285249,50,1,"Analytical
expression",10.9993351801155
0.384250529559682,50,1,"Analytical
expression",11.6884206982006
0.388867957834114,50,1,"Analytical
expression",12.4286230392376
0.393485386108546,50,1,"Analytical
expression",13.2241565111262
0.398102814382979,50,1,"Analytical
expression",14.0796133414731
0.402720242657411,50,1,"Analytical
expression",15
-0.362060077016113,100,1,"Analytical
expression",15
-0.358795062171619,100,1,"Analytical
expression",14.0796133414731
-0.355530047327125,100,1,"Analytical
expression",13.2241565111262
-0.352265032482632,100,1,"Analytical
expression",12.4286230392376
-0.349000017638138,100,1,"Analytical
expression",11.6884206982006
-0.345735002793645,100,1,"Analytical
expression",10.9993351801155
-0.342469987949151,100,1,"Analytical
expression",10.357497121849
-0.339204973104657,100,1,"Analytical
expression",9.75935215531334
-0.335939958260164,100,1,"Analytical
expression",9.20163369296503
-0.33267494341567,100,1,"Analytical
expression",8.68133818743568
-0.329409928571177,100,1,"Analytical
expression",8.19570263012727
-0.326144913726683,100,1,"Analytical
expression",7.74218407686308
-0.322879898882189,100,1,"Analytical
expression",7.31844100955679
-0.319614884037696,100,1,"Analytical
expression",6.92231636160459
-0.316349869193202,100,1,"Analytical
expression",6.55182205154002
-0.313084854348709,100,1,"Analytical
expression",6.20512488462071
-0.309819839504215,100,1,"Analytical
expression",5.88053369561807
-0.306554824659721,100,1,"Analytical
expression",5.57648761831563
-0.303289809815228,100,1,"Analytical
expression",5.2915453782295
-0.300024794970734,100,1,"Analytical
expression",5.02437551497526
-0.296759780126241,100,1,"Analytical
expression",4.77374744962959
-0.293494765281747,100,1,"Analytical
expression",4.53852332047628
-0.290229750437253,100,1,"Analytical
expression",4.31765051777348
-0.28696473559276,100,1,"Analytical
expression",4.11015485471472
-0.283699720748266,100,1,"Analytical
expression",3.91513431765127
-0.280434705903773,100,1,"Analytical
expression",3.73175334396429
-0.277169691059279,100,1,"Analytical
expression",3.55923758077868
-0.273904676214785,100,1,"Analytical
expression",3.39686908204941
-0.270639661370292,100,1,"Analytical
expression",3.24398190547135
-0.267374646525798,100,1,"Analytical
expression",3.09995807420821
-0.264109631681305,100,1,"Analytical
expression",2.96422387164054
-0.260844616836811,100,1,"Analytical
expression",2.83624644023291
-0.257579601992317,100,1,"Analytical
expression",2.71553065824452
-0.254314587147824,100,1,"Analytical
expression",2.60161627038395
-0.25104957230333,100,1,"Analytical
expression",2.49407525066104
-0.247784557458837,100,1,"Analytical
expression",2.39250937763973
-0.244519542614343,100,1,"Analytical
expression",2.29654800406374
-0.241254527769849,100,1,"Analytical
expression",2.20584600443083
-0.237989512925356,100,1,"Analytical
expression",2.12008188554637
-0.234724498080862,100,1,"Analytical
expression",2.03895604640762
-0.231459483236369,100,1,"Analytical
expression",1.96218917496916
-0.228194468391875,100,1,"Analytical
expression",1.88952077042941
-0.224929453547381,100,1,"Analytical
expression",1.82070778066792
-0.221664438702888,100,1,"Analytical
expression",1.75552334536308
-0.218399423858394,100,1,"Analytical
expression",1.69375563613817
-0.215134409013901,100,1,"Analytical
expression",1.63520678582855
-0.211869394169407,100,1,"Analytical
expression",1.57969189964035
-0.208604379324913,100,1,"Analytical
expression",1.52703814158792
-0.20533936448042,100,1,"Analytical
expression",1.47708389015993
-0.202074349635926,100,1,"Analytical
expression",1.42967795767562
-0.198809334791433,100,1,"Analytical
expression",1.38467886826012
-0.195544319946939,100,1,"Analytical
expression",1.3419541897933
-0.192279305102445,100,1,"Analytical
expression",1.30137991557523
-0.189014290257952,100,1,"Analytical
expression",1.26283989180585
-0.185749275413458,100,1,"Analytical
expression",1.22622528730023
-0.182484260568965,100,1,"Analytical
expression",1.19143410215655
-0.179219245724471,100,1,"Analytical
expression",1.15837071236384
-0.175954230879977,100,1,"Analytical
expression",1.12694544758398
-0.172689216035484,100,1,"Analytical
expression",1.09707419956791
-0.16942420119099,100,1,"Analytical
expression",1.0686780588728
-0.166159186346497,100,1,"Analytical
expression",1.04168297773615
-0.162894171502003,100,1,"Analytical
expression",1.01601945713569
-0.159629156657509,100,1,"Analytical
expression",0.991622256222768
-0.156364141813016,100,1,"Analytical
expression",0.968430122462176
-0.153099126968522,100,1,"Analytical
expression",0.946385540944491
-0.149834112124029,100,1,"Analytical
expression",0.925434501459362
-0.146569097279535,100,1,"Analytical
expression",0.90552628203016
-0.143304082435042,100,1,"Analytical
expression",0.886613247713346
-0.140039067590548,100,1,"Analytical
expression",0.868650663560447
-0.136774052746054,100,1,"Analytical
expression",0.851596520727307
-0.133509037901561,100,1,"Analytical
expression",0.83541137479514
-0.130244023057067,100,1,"Analytical
expression",0.820058195441301
-0.126979008212574,100,1,"Analytical
expression",0.805502226665237
-0.12371399336808,100,1,"Analytical
expression",0.791710856837288
-0.120448978523586,100,1,"Analytical
expression",0.778653497895292
-0.117183963679093,100,1,"Analytical
expression",0.766301473066769
-0.113918948834599,100,1,"Analytical
expression",0.754627912543189
-0.110653933990106,100,1,"Analytical
expression",0.743607656577788
-0.107388919145612,100,1,"Analytical
expression",0.733217165519952
-0.104123904301118,100,1,"Analytical
expression",0.723434436337612
-0.100858889456625,100,1,"Analytical
expression",0.714238925214627
-0.0975938746121311,100,1,"Analytical
expression",0.705611475843063
-0.0943288597676375,100,1,"Analytical
expression",0.69753425306084
-0.0910638449231439,100,1,"Analytical
expression",0.68999068151352
-0.0877988300786503,100,1,"Analytical
expression",0.682965389045413
-0.0845338152341567,100,1,"Analytical
expression",0.676444154549693
-0.0812688003896631,100,1,"Analytical
expression",0.670413860030082
-0.0780037855451695,100,1,"Analytical
expression",0.664862446648064
-0.0747387707006759,100,1,"Analytical
expression",0.659778874549556
-0.0714737558561823,100,1,"Analytical
expression",0.655153086283759
-0.0682087410116887,100,1,"Analytical
expression",0.650975973644515
-0.0649437261671951,100,1,"Analytical
expression",0.647239347781145
-0.0616787113227015,100,1,"Analytical
expression",0.643935912441462
