n,d,coord1,coord2,sim,theta_star_coord1,theta_star_coord2,covered
1000,2,-0.126,-0.005,1,0,0,1
1000,2,-0.126,-0.004,1,0,0,1
1000,2,-0.126,-0.003,1,0,0,1
1000,2,-0.126,-0.002,1,0,0,1
1000,2,-0.126,-0.001,1,0,0,1
1000,2,-0.126,0,1,0,0,1
1000,2,-0.126,0.001,1,0,0,1
1000,2,-0.126,0.002,1,0,0,1
1000,2,-0.126,0.003,1,0,0,1
1000,2,-0.126,0.004,1,0,0,1
1000,2,-0.126,0.005,1,0,0,1
1000,2,-0.126,0.00600000000000001,1,0,0,1
1000,2,-0.126,0.00700000000000001,1,0,0,1
1000,2,-0.126,0.00800000000000001,1,0,0,1
1000,2,-0.126,0.00900000000000001,1,0,0,1
1000,2,-0.126,0.01,1,0,0,1
1000,2,-0.126,0.011,1,0,0,1
1000,2,-0.126,0.012,1,0,0,1
1000,2,-0.126,0.013,1,0,0,1
1000,2,-0.126,0.014,1,0,0,1
1000,2,-0.126,0.015,1,0,0,1
1000,2,-0.126,0.016,1,0,0,1
1000,2,-0.126,0.017,1,0,0,1
1000,2,-0.126,0.018,1,0,0,1
1000,2,-0.126,0.019,1,0,0,1
1000,2,-0.126,0.02,1,0,0,1
1000,2,-0.126,0.021,1,0,0,1
1000,2,-0.126,0.022,1,0,0,1
1000,2,-0.126,0.023,1,0,0,1
1000,2,-0.126,0.024,1,0,0,1
1000,2,-0.126,0.025,1,0,0,1
1000,2,-0.125,-0.05,1,0,0,1
1000,2,-0.125,-0.049,1,0,0,1
1000,2,-0.125,-0.048,1,0,0,1
1000,2,-0.125,-0.047,1,0,0,1
1000,2,-0.125,-0.046,1,0,0,1
1000,2,-0.125,-0.045,1,0,0,1
1000,2,-0.125,-0.044,1,0,0,1
1000,2,-0.125,-0.043,1,0,0,1
1000,2,-0.125,-0.042,1,0,0,1
1000,2,-0.125,-0.041,1,0,0,1
1000,2,-0.125,-0.04,1,0,0,1
1000,2,-0.125,-0.039,1,0,0,1
1000,2,-0.125,-0.038,1,0,0,1
1000,2,-0.125,-0.037,1,0,0,1
1000,2,-0.125,-0.036,1,0,0,1
1000,2,-0.125,-0.035,1,0,0,1
1000,2,-0.125,-0.034,1,0,0,1
1000,2,-0.125,-0.033,1,0,0,1
1000,2,-0.125,-0.032,1,0,0,1
1000,2,-0.125,-0.031,1,0,0,1
1000,2,-0.125,-0.03,1,0,0,1
1000,2,-0.125,-0.029,1,0,0,1
1000,2,-0.125,-0.028,1,0,0,1
1000,2,-0.125,-0.027,1,0,0,1
1000,2,-0.125,-0.026,1,0,0,1
1000,2,-0.125,-0.025,1,0,0,1
1000,2,-0.125,-0.024,1,0,0,1
1000,2,-0.125,-0.023,1,0,0,1
1000,2,-0.125,-0.022,1,0,0,1
1000,2,-0.125,-0.021,1,0,0,1
1000,2,-0.125,-0.02,1,0,0,1
1000,2,-0.125,-0.019,1,0,0,1
1000,2,-0.125,-0.018,1,0,0,1
1000,2,-0.125,-0.017,1,0,0,1
1000,2,-0.125,-0.016,1,0,0,1
1000,2,-0.125,-0.015,1,0,0,1
1000,2,-0.125,-0.014,1,0,0,1
1000,2,-0.125,-0.013,1,0,0,1
1000,2,-0.125,-0.012,1,0,0,1
1000,2,-0.125,-0.011,1,0,0,1
1000,2,-0.125,-0.01,1,0,0,1
1000,2,-0.125,-0.00900000000000001,1,0,0,1
1000,2,-0.125,-0.00800000000000001,1,0,0,1
1000,2,-0.125,-0.00700000000000001,1,0,0,1
1000,2,-0.125,-0.00600000000000001,1,0,0,1
1000,2,-0.125,-0.005,1,0,0,1
1000,2,-0.125,-0.004,1,0,0,1
1000,2,-0.125,-0.003,1,0,0,1
1000,2,-0.125,-0.002,1,0,0,1
1000,2,-0.125,-0.001,1,0,0,1
1000,2,-0.125,0,1,0,0,1
1000,2,-0.125,0.001,1,0,0,1
1000,2,-0.125,0.002,1,0,0,1
1000,2,-0.125,0.003,1,0,0,1
1000,2,-0.125,0.004,1,0,0,1
1000,2,-0.125,0.005,1,0,0,1
1000,2,-0.125,0.00600000000000001,1,0,0,1
1000,2,-0.125,0.00700000000000001,1,0,0,1
1000,2,-0.125,0.00800000000000001,1,0,0,1
1000,2,-0.125,0.00900000000000001,1,0,0,1
1000,2,-0.125,0.01,1,0,0,1
1000,2,-0.125,0.011,1,0,0,1
1000,2,-0.125,0.012,1,0,0,1
1000,2,-0.125,0.013,1,0,0,1
1000,2,-0.125,0.014,1,0,0,1
1000,2,-0.125,0.015,1,0,0,1
1000,2,-0.125,0.016,1,0,0,1
1000,2,-0.125,0.017,1,0,0,1
1000,2,-0.125,0.018,1,0,0,1
1000,2,-0.125,0.019,1,0,0,1
1000,2,-0.125,0.02,1,0,0,1
1000,2,-0.125,0.021,1,0,0,1
1000,2,-0.125,0.022,1,0,0,1
1000,2,-0.125,0.023,1,0,0,1
1000,2,-0.125,0.024,1,0,0,1
1000,2,-0.125,0.025,1,0,0,1
1000,2,-0.125,0.026,1,0,0,1
1000,2,-0.125,0.027,1,0,0,1
1000,2,-0.124,-0.052,1,0,0,1
1000,2,-0.124,-0.051,1,0,0,1
1000,2,-0.124,-0.05,1,0,0,1
1000,2,-0.124,-0.049,1,0,0,1
1000,2,-0.124,-0.048,1,0,0,1
1000,2,-0.124,-0.047,1,0,0,1
1000,2,-0.124,-0.046,1,0,0,1
1000,2,-0.124,-0.045,1,0,0,1
1000,2,-0.124,-0.044,1,0,0,1
1000,2,-0.124,-0.043,1,0,0,1
1000,2,-0.124,-0.042,1,0,0,1
1000,2,-0.124,-0.041,1,0,0,1
1000,2,-0.124,-0.04,1,0,0,1
1000,2,-0.124,-0.039,1,0,0,1
1000,2,-0.124,-0.038,1,0,0,1
1000,2,-0.124,-0.037,1,0,0,1
1000,2,-0.124,-0.036,1,0,0,1
1000,2,-0.124,-0.035,1,0,0,1
1000,2,-0.124,-0.034,1,0,0,1
1000,2,-0.124,-0.033,1,0,0,1
1000,2,-0.124,-0.032,1,0,0,1
1000,2,-0.124,-0.031,1,0,0,1
1000,2,-0.124,-0.03,1,0,0,1
1000,2,-0.124,-0.029,1,0,0,1
1000,2,-0.124,-0.028,1,0,0,1
1000,2,-0.124,-0.027,1,0,0,1
1000,2,-0.124,-0.026,1,0,0,1
1000,2,-0.124,-0.025,1,0,0,1
1000,2,-0.124,-0.024,1,0,0,1
1000,2,-0.124,-0.023,1,0,0,1
1000,2,-0.124,-0.022,1,0,0,1
1000,2,-0.124,-0.021,1,0,0,1
1000,2,-0.124,-0.02,1,0,0,1
1000,2,-0.124,-0.019,1,0,0,1
1000,2,-0.124,-0.018,1,0,0,1
1000,2,-0.124,-0.017,1,0,0,1
1000,2,-0.124,-0.016,1,0,0,1
1000,2,-0.124,-0.015,1,0,0,1
1000,2,-0.124,-0.014,1,0,0,1
1000,2,-0.124,-0.013,1,0,0,1
1000,2,-0.124,-0.012,1,0,0,1
1000,2,-0.124,-0.011,1,0,0,1
1000,2,-0.124,-0.01,1,0,0,1
1000,2,-0.124,-0.00900000000000001,1,0,0,1
1000,2,-0.124,-0.00800000000000001,1,0,0,1
1000,2,-0.124,-0.00700000000000001,1,0,0,1
1000,2,-0.124,-0.00600000000000001,1,0,0,1
1000,2,-0.124,-0.005,1,0,0,1
1000,2,-0.124,-0.004,1,0,0,1
1000,2,-0.124,-0.003,1,0,0,1
1000,2,-0.124,-0.002,1,0,0,1
1000,2,-0.124,-0.001,1,0,0,1
1000,2,-0.124,0,1,0,0,1
1000,2,-0.124,0.001,1,0,0,1
1000,2,-0.124,0.002,1,0,0,1
1000,2,-0.124,0.003,1,0,0,1
1000,2,-0.124,0.004,1,0,0,1
1000,2,-0.124,0.005,1,0,0,1
1000,2,-0.124,0.00600000000000001,1,0,0,1
1000,2,-0.124,0.00700000000000001,1,0,0,1
1000,2,-0.124,0.00800000000000001,1,0,0,1
1000,2,-0.124,0.00900000000000001,1,0,0,1
1000,2,-0.124,0.01,1,0,0,1
1000,2,-0.124,0.011,1,0,0,1
1000,2,-0.124,0.012,1,0,0,1
1000,2,-0.124,0.013,1,0,0,1
1000,2,-0.124,0.014,1,0,0,1
1000,2,-0.124,0.015,1,0,0,1
1000,2,-0.124,0.016,1,0,0,1
1000,2,-0.124,0.017,1,0,0,1
1000,2,-0.124,0.018,1,0,0,1
1000,2,-0.124,0.019,1,0,0,1
1000,2,-0.124,0.02,1,0,0,1
1000,2,-0.124,0.021,1,0,0,1
1000,2,-0.124,0.022,1,0,0,1
1000,2,-0.124,0.023,1,0,0,1
1000,2,-0.124,0.024,1,0,0,1
1000,2,-0.124,0.025,1,0,0,1
1000,2,-0.124,0.026,1,0,0,1
1000,2,-0.124,0.027,1,0,0,1
1000,2,-0.124,0.028,1,0,0,1
1000,2,-0.123,-0.053,1,0,0,1
1000,2,-0.123,-0.052,1,0,0,1
1000,2,-0.123,-0.051,1,0,0,1
1000,2,-0.123,-0.05,1,0,0,1
1000,2,-0.123,-0.049,1,0,0,1
1000,2,-0.123,-0.048,1,0,0,1
1000,2,-0.123,-0.047,1,0,0,1
1000,2,-0.123,-0.046,1,0,0,1
1000,2,-0.123,-0.045,1,0,0,1
1000,2,-0.123,-0.044,1,0,0,1
1000,2,-0.123,-0.043,1,0,0,1
1000,2,-0.123,-0.042,1,0,0,1
1000,2,-0.123,-0.041,1,0,0,1
1000,2,-0.123,-0.04,1,0,0,1
1000,2,-0.123,-0.039,1,0,0,1
1000,2,-0.123,-0.038,1,0,0,1
1000,2,-0.123,-0.037,1,0,0,1
1000,2,-0.123,-0.036,1,0,0,1
1000,2,-0.123,-0.035,1,0,0,1
1000,2,-0.123,-0.034,1,0,0,1
1000,2,-0.123,-0.033,1,0,0,1
1000,2,-0.123,-0.032,1,0,0,1
1000,2,-0.123,-0.031,1,0,0,1
1000,2,-0.123,-0.03,1,0,0,1
1000,2,-0.123,-0.029,1,0,0,1
1000,2,-0.123,-0.028,1,0,0,1
1000,2,-0.123,-0.027,1,0,0,1
1000,2,-0.123,-0.026,1,0,0,1
1000,2,-0.123,-0.025,1,0,0,1
1000,2,-0.123,-0.024,1,0,0,1
1000,2,-0.123,-0.023,1,0,0,1
1000,2,-0.123,-0.022,1,0,0,1
1000,2,-0.123,-0.021,1,0,0,1
1000,2,-0.123,-0.02,1,0,0,1
1000,2,-0.123,-0.019,1,0,0,1
1000,2,-0.123,-0.018,1,0,0,1
1000,2,-0.123,-0.017,1,0,0,1
1000,2,-0.123,-0.016,1,0,0,1
1000,2,-0.123,-0.015,1,0,0,1
1000,2,-0.123,-0.014,1,0,0,1
1000,2,-0.123,-0.013,1,0,0,1
1000,2,-0.123,-0.012,1,0,0,1
1000,2,-0.123,-0.011,1,0,0,1
1000,2,-0.123,-0.01,1,0,0,1
1000,2,-0.123,-0.00900000000000001,1,0,0,1
1000,2,-0.123,-0.00800000000000001,1,0,0,1
1000,2,-0.123,-0.00700000000000001,1,0,0,1
1000,2,-0.123,-0.00600000000000001,1,0,0,1
1000,2,-0.123,-0.005,1,0,0,1
1000,2,-0.123,-0.004,1,0,0,1
1000,2,-0.123,-0.003,1,0,0,1
1000,2,-0.123,-0.002,1,0,0,1
1000,2,-0.123,-0.001,1,0,0,1
1000,2,-0.123,0,1,0,0,1
1000,2,-0.123,0.001,1,0,0,1
1000,2,-0.123,0.002,1,0,0,1
1000,2,-0.123,0.003,1,0,0,1
1000,2,-0.123,0.004,1,0,0,1
1000,2,-0.123,0.005,1,0,0,1
1000,2,-0.123,0.00600000000000001,1,0,0,1
1000,2,-0.123,0.00700000000000001,1,0,0,1
1000,2,-0.123,0.00800000000000001,1,0,0,1
1000,2,-0.123,0.00900000000000001,1,0,0,1
1000,2,-0.123,0.01,1,0,0,1
1000,2,-0.123,0.011,1,0,0,1
1000,2,-0.123,0.012,1,0,0,1
1000,2,-0.123,0.013,1,0,0,1
1000,2,-0.123,0.014,1,0,0,1
1000,2,-0.123,0.015,1,0,0,1
1000,2,-0.123,0.016,1,0,0,1
1000,2,-0.123,0.017,1,0,0,1
1000,2,-0.123,0.018,1,0,0,1
1000,2,-0.123,0.019,1,0,0,1
1000,2,-0.123,0.02,1,0,0,1
1000,2,-0.123,0.021,1,0,0,1
1000,2,-0.123,0.022,1,0,0,1
1000,2,-0.123,0.023,1,0,0,1
1000,2,-0.123,0.024,1,0,0,1
1000,2,-0.123,0.025,1,0,0,1
1000,2,-0.123,0.026,1,0,0,1
1000,2,-0.123,0.027,1,0,0,1
1000,2,-0.123,0.028,1,0,0,1
1000,2,-0.123,0.029,1,0,0,1
1000,2,-0.122,-0.054,1,0,0,1
1000,2,-0.122,-0.053,1,0,0,1
1000,2,-0.122,-0.052,1,0,0,1
1000,2,-0.122,-0.051,1,0,0,1
1000,2,-0.122,-0.05,1,0,0,1
1000,2,-0.122,-0.049,1,0,0,1
1000,2,-0.122,-0.048,1,0,0,1
1000,2,-0.122,-0.047,1,0,0,1
1000,2,-0.122,-0.046,1,0,0,1
1000,2,-0.122,-0.045,1,0,0,1
1000,2,-0.122,-0.044,1,0,0,1
1000,2,-0.122,-0.043,1,0,0,1
1000,2,-0.122,-0.042,1,0,0,1
1000,2,-0.122,-0.041,1,0,0,1
1000,2,-0.122,-0.04,1,0,0,1
1000,2,-0.122,-0.039,1,0,0,1
1000,2,-0.122,-0.038,1,0,0,1
1000,2,-0.122,-0.037,1,0,0,1
1000,2,-0.122,-0.036,1,0,0,1
1000,2,-0.122,-0.035,1,0,0,1
1000,2,-0.122,-0.034,1,0,0,1
1000,2,-0.122,-0.033,1,0,0,1
1000,2,-0.122,-0.032,1,0,0,1
1000,2,-0.122,-0.031,1,0,0,1
1000,2,-0.122,-0.03,1,0,0,1
1000,2,-0.122,-0.029,1,0,0,1
1000,2,-0.122,-0.028,1,0,0,1
1000,2,-0.122,-0.027,1,0,0,1
1000,2,-0.122,-0.026,1,0,0,1
1000,2,-0.122,-0.025,1,0,0,1
1000,2,-0.122,-0.024,1,0,0,1
1000,2,-0.122,-0.023,1,0,0,1
1000,2,-0.122,-0.022,1,0,0,1
1000,2,-0.122,-0.021,1,0,0,1
1000,2,-0.122,-0.02,1,0,0,1
1000,2,-0.122,-0.019,1,0,0,1
1000,2,-0.122,-0.018,1,0,0,1
1000,2,-0.122,-0.017,1,0,0,1
1000,2,-0.122,-0.016,1,0,0,1
1000,2,-0.122,-0.015,1,0,0,1
1000,2,-0.122,-0.014,1,0,0,1
1000,2,-0.122,-0.013,1,0,0,1
1000,2,-0.122,-0.012,1,0,0,1
1000,2,-0.122,-0.011,1,0,0,1
1000,2,-0.122,-0.01,1,0,0,1
1000,2,-0.122,-0.00900000000000001,1,0,0,1
1000,2,-0.122,-0.00800000000000001,1,0,0,1
1000,2,-0.122,-0.00700000000000001,1,0,0,1
1000,2,-0.122,-0.00600000000000001,1,0,0,1
1000,2,-0.122,-0.005,1,0,0,1
1000,2,-0.122,-0.004,1,0,0,1
1000,2,-0.122,-0.003,1,0,0,1
1000,2,-0.122,-0.002,1,0,0,1
1000,2,-0.122,-0.001,1,0,0,1
1000,2,-0.122,0,1,0,0,1
1000,2,-0.122,0.001,1,0,0,1
1000,2,-0.122,0.002,1,0,0,1
1000,2,-0.122,0.003,1,0,0,1
1000,2,-0.122,0.004,1,0,0,1
1000,2,-0.122,0.005,1,0,0,1
1000,2,-0.122,0.00600000000000001,1,0,0,1
1000,2,-0.122,0.00700000000000001,1,0,0,1
1000,2,-0.122,0.00800000000000001,1,0,0,1
1000,2,-0.122,0.00900000000000001,1,0,0,1
1000,2,-0.122,0.01,1,0,0,1
1000,2,-0.122,0.011,1,0,0,1
1000,2,-0.122,0.012,1,0,0,1
1000,2,-0.122,0.013,1,0,0,1
1000,2,-0.122,0.014,1,0,0,1
1000,2,-0.122,0.015,1,0,0,1
1000,2,-0.122,0.016,1,0,0,1
1000,2,-0.122,0.017,1,0,0,1
1000,2,-0.122,0.018,1,0,0,1
1000,2,-0.122,0.019,1,0,0,1
1000,2,-0.122,0.02,1,0,0,1
1000,2,-0.122,0.021,1,0,0,1
1000,2,-0.122,0.022,1,0,0,1
1000,2,-0.122,0.023,1,0,0,1
1000,2,-0.122,0.024,1,0,0,1
1000,2,-0.122,0.025,1,0,0,1
1000,2,-0.122,0.026,1,0,0,1
1000,2,-0.122,0.027,1,0,0,1
1000,2,-0.122,0.028,1,0,0,1
1000,2,-0.122,0.029,1,0,0,1
1000,2,-0.122,0.03,1,0,0,1
1000,2,-0.122,0.031,1,0,0,1
1000,2,-0.121,-0.055,1,0,0,1
1000,2,-0.121,-0.054,1,0,0,1
1000,2,-0.121,-0.053,1,0,0,1
1000,2,-0.121,-0.052,1,0,0,1
1000,2,-0.121,-0.051,1,0,0,1
1000,2,-0.121,-0.05,1,0,0,1
1000,2,-0.121,-0.049,1,0,0,1
1000,2,-0.121,-0.048,1,0,0,1
1000,2,-0.121,-0.047,1,0,0,1
1000,2,-0.121,-0.046,1,0,0,1
1000,2,-0.121,-0.045,1,0,0,1
1000,2,-0.121,-0.044,1,0,0,1
1000,2,-0.121,-0.043,1,0,0,1
1000,2,-0.121,-0.042,1,0,0,1
1000,2,-0.121,-0.041,1,0,0,1
1000,2,-0.121,-0.04,1,0,0,1
1000,2,-0.121,-0.039,1,0,0,1
1000,2,-0.121,-0.038,1,0,0,1
1000,2,-0.121,-0.037,1,0,0,1
1000,2,-0.121,-0.036,1,0,0,1
1000,2,-0.121,-0.035,1,0,0,1
1000,2,-0.121,-0.034,1,0,0,1
1000,2,-0.121,-0.033,1,0,0,1
1000,2,-0.121,-0.032,1,0,0,1
1000,2,-0.121,-0.031,1,0,0,1
1000,2,-0.121,-0.03,1,0,0,1
1000,2,-0.121,-0.029,1,0,0,1
1000,2,-0.121,-0.028,1,0,0,1
1000,2,-0.121,-0.027,1,0,0,1
1000,2,-0.121,-0.026,1,0,0,1
1000,2,-0.121,-0.025,1,0,0,1
1000,2,-0.121,-0.024,1,0,0,1
1000,2,-0.121,-0.023,1,0,0,1
1000,2,-0.121,-0.022,1,0,0,1
1000,2,-0.121,-0.021,1,0,0,1
1000,2,-0.121,-0.02,1,0,0,1
1000,2,-0.121,-0.019,1,0,0,1
1000,2,-0.121,-0.018,1,0,0,1
1000,2,-0.121,-0.017,1,0,0,1
1000,2,-0.121,-0.016,1,0,0,1
1000,2,-0.121,-0.015,1,0,0,1
1000,2,-0.121,-0.014,1,0,0,1
1000,2,-0.121,-0.013,1,0,0,1
1000,2,-0.121,-0.012,1,0,0,1
1000,2,-0.121,-0.011,1,0,0,1
1000,2,-0.121,-0.01,1,0,0,1
1000,2,-0.121,-0.00900000000000001,1,0,0,1
1000,2,-0.121,-0.00800000000000001,1,0,0,1
1000,2,-0.121,-0.00700000000000001,1,0,0,1
1000,2,-0.121,-0.00600000000000001,1,0,0,1
1000,2,-0.121,-0.005,1,0,0,1
1000,2,-0.121,-0.004,1,0,0,1
1000,2,-0.121,-0.003,1,0,0,1
1000,2,-0.121,-0.002,1,0,0,1
1000,2,-0.121,-0.001,1,0,0,1
1000,2,-0.121,0,1,0,0,1
1000,2,-0.121,0.001,1,0,0,1
1000,2,-0.121,0.002,1,0,0,1
1000,2,-0.121,0.003,1,0,0,1
1000,2,-0.121,0.004,1,0,0,1
1000,2,-0.121,0.005,1,0,0,1
1000,2,-0.121,0.00600000000000001,1,0,0,1
1000,2,-0.121,0.00700000000000001,1,0,0,1
1000,2,-0.121,0.00800000000000001,1,0,0,1
1000,2,-0.121,0.00900000000000001,1,0,0,1
1000,2,-0.121,0.01,1,0,0,1
1000,2,-0.121,0.011,1,0,0,1
1000,2,-0.121,0.012,1,0,0,1
1000,2,-0.121,0.013,1,0,0,1
1000,2,-0.121,0.014,1,0,0,1
1000,2,-0.121,0.015,1,0,0,1
1000,2,-0.121,0.016,1,0,0,1
1000,2,-0.121,0.017,1,0,0,1
1000,2,-0.121,0.018,1,0,0,1
1000,2,-0.121,0.019,1,0,0,1
1000,2,-0.121,0.02,1,0,0,1
1000,2,-0.121,0.021,1,0,0,1
1000,2,-0.121,0.022,1,0,0,1
1000,2,-0.121,0.023,1,0,0,1
1000,2,-0.121,0.024,1,0,0,1
1000,2,-0.121,0.025,1,0,0,1
1000,2,-0.121,0.026,1,0,0,1
1000,2,-0.121,0.027,1,0,0,1
1000,2,-0.121,0.028,1,0,0,1
1000,2,-0.121,0.029,1,0,0,1
1000,2,-0.121,0.03,1,0,0,1
1000,2,-0.121,0.031,1,0,0,1
1000,2,-0.121,0.032,1,0,0,1
1000,2,-0.12,-0.057,1,0,0,1
1000,2,-0.12,-0.056,1,0,0,1
1000,2,-0.12,-0.055,1,0,0,1
1000,2,-0.12,-0.054,1,0,0,1
1000,2,-0.12,-0.053,1,0,0,1
1000,2,-0.12,-0.052,1,0,0,1
1000,2,-0.12,-0.051,1,0,0,1
1000,2,-0.12,-0.05,1,0,0,1
1000,2,-0.12,-0.049,1,0,0,1
1000,2,-0.12,-0.048,1,0,0,1
1000,2,-0.12,-0.047,1,0,0,1
1000,2,-0.12,-0.046,1,0,0,1
1000,2,-0.12,-0.045,1,0,0,1
1000,2,-0.12,-0.044,1,0,0,1
1000,2,-0.12,-0.043,1,0,0,1
1000,2,-0.12,-0.042,1,0,0,1
1000,2,-0.12,-0.041,1,0,0,1
1000,2,-0.12,-0.04,1,0,0,1
1000,2,-0.12,-0.039,1,0,0,1
1000,2,-0.12,-0.038,1,0,0,1
1000,2,-0.12,-0.037,1,0,0,1
1000,2,-0.12,-0.036,1,0,0,1
1000,2,-0.12,-0.035,1,0,0,1
1000,2,-0.12,-0.034,1,0,0,1
1000,2,-0.12,-0.033,1,0,0,1
1000,2,-0.12,-0.032,1,0,0,1
1000,2,-0.12,-0.031,1,0,0,1
1000,2,-0.12,-0.03,1,0,0,1
1000,2,-0.12,-0.029,1,0,0,1
1000,2,-0.12,-0.028,1,0,0,1
1000,2,-0.12,-0.027,1,0,0,1
1000,2,-0.12,-0.026,1,0,0,1
1000,2,-0.12,-0.025,1,0,0,1
1000,2,-0.12,-0.024,1,0,0,1
1000,2,-0.12,-0.023,1,0,0,1
1000,2,-0.12,-0.022,1,0,0,1
1000,2,-0.12,-0.021,1,0,0,1
1000,2,-0.12,-0.02,1,0,0,1
1000,2,-0.12,-0.019,1,0,0,1
1000,2,-0.12,-0.018,1,0,0,1
1000,2,-0.12,-0.017,1,0,0,1
1000,2,-0.12,-0.016,1,0,0,1
1000,2,-0.12,-0.015,1,0,0,1
1000,2,-0.12,-0.014,1,0,0,1
1000,2,-0.12,-0.013,1,0,0,1
1000,2,-0.12,-0.012,1,0,0,1
1000,2,-0.12,-0.011,1,0,0,1
1000,2,-0.12,-0.01,1,0,0,1
1000,2,-0.12,-0.00900000000000001,1,0,0,1
1000,2,-0.12,-0.00800000000000001,1,0,0,1
1000,2,-0.12,-0.00700000000000001,1,0,0,1
1000,2,-0.12,-0.00600000000000001,1,0,0,1
1000,2,-0.12,-0.005,1,0,0,1
1000,2,-0.12,-0.004,1,0,0,1
1000,2,-0.12,-0.003,1,0,0,1
1000,2,-0.12,-0.002,1,0,0,1
1000,2,-0.12,-0.001,1,0,0,1
1000,2,-0.12,0,1,0,0,1
1000,2,-0.12,0.001,1,0,0,1
1000,2,-0.12,0.002,1,0,0,1
1000,2,-0.12,0.003,1,0,0,1
1000,2,-0.12,0.004,1,0,0,1
1000,2,-0.12,0.005,1,0,0,1
1000,2,-0.12,0.00600000000000001,1,0,0,1
1000,2,-0.12,0.00700000000000001,1,0,0,1
1000,2,-0.12,0.00800000000000001,1,0,0,1
1000,2,-0.12,0.00900000000000001,1,0,0,1
1000,2,-0.12,0.01,1,0,0,1
1000,2,-0.12,0.011,1,0,0,1
1000,2,-0.12,0.012,1,0,0,1
1000,2,-0.12,0.013,1,0,0,1
1000,2,-0.12,0.014,1,0,0,1
1000,2,-0.12,0.015,1,0,0,1
1000,2,-0.12,0.016,1,0,0,1
1000,2,-0.12,0.017,1,0,0,1
1000,2,-0.12,0.018,1,0,0,1
1000,2,-0.12,0.019,1,0,0,1
1000,2,-0.12,0.02,1,0,0,1
1000,2,-0.12,0.021,1,0,0,1
1000,2,-0.12,0.022,1,0,0,1
1000,2,-0.12,0.023,1,0,0,1
1000,2,-0.12,0.024,1,0,0,1
1000,2,-0.12,0.025,1,0,0,1
1000,2,-0.12,0.026,1,0,0,1
1000,2,-0.12,0.027,1,0,0,1
1000,2,-0.12,0.028,1,0,0,1
1000,2,-0.12,0.029,1,0,0,1
1000,2,-0.12,0.03,1,0,0,1
1000,2,-0.12,0.031,1,0,0,1
1000,2,-0.12,0.032,1,0,0,1
1000,2,-0.12,0.033,1,0,0,1
1000,2,-0.119,-0.058,1,0,0,1
1000,2,-0.119,-0.057,1,0,0,1
1000,2,-0.119,-0.056,1,0,0,1
1000,2,-0.119,-0.055,1,0,0,1
1000,2,-0.119,-0.054,1,0,0,1
1000,2,-0.119,-0.053,1,0,0,1
1000,2,-0.119,-0.052,1,0,0,1
1000,2,-0.119,-0.051,1,0,0,1
1000,2,-0.119,-0.05,1,0,0,1
1000,2,-0.119,-0.049,1,0,0,1
1000,2,-0.119,-0.048,1,0,0,1
1000,2,-0.119,-0.047,1,0,0,1
1000,2,-0.119,-0.046,1,0,0,1
1000,2,-0.119,-0.045,1,0,0,1
1000,2,-0.119,-0.044,1,0,0,1
1000,2,-0.119,-0.043,1,0,0,1
1000,2,-0.119,-0.042,1,0,0,1
1000,2,-0.119,-0.041,1,0,0,1
1000,2,-0.119,-0.04,1,0,0,1
1000,2,-0.119,-0.039,1,0,0,1
1000,2,-0.119,-0.038,1,0,0,1
1000,2,-0.119,-0.037,1,0,0,1
1000,2,-0.119,-0.036,1,0,0,1
1000,2,-0.119,-0.035,1,0,0,1
1000,2,-0.119,-0.034,1,0,0,1
1000,2,-0.119,-0.033,1,0,0,1
1000,2,-0.119,-0.032,1,0,0,1
1000,2,-0.119,-0.031,1,0,0,1
1000,2,-0.119,-0.03,1,0,0,1
1000,2,-0.119,-0.029,1,0,0,1
1000,2,-0.119,-0.028,1,0,0,1
1000,2,-0.119,-0.027,1,0,0,1
1000,2,-0.119,-0.026,1,0,0,1
1000,2,-0.119,-0.025,1,0,0,1
1000,2,-0.119,-0.024,1,0,0,1
1000,2,-0.119,-0.023,1,0,0,1
1000,2,-0.119,-0.022,1,0,0,1
1000,2,-0.119,-0.021,1,0,0,1
1000,2,-0.119,-0.02,1,0,0,1
1000,2,-0.119,-0.019,1,0,0,1
1000,2,-0.119,-0.018,1,0,0,1
1000,2,-0.119,-0.017,1,0,0,1
1000,2,-0.119,-0.016,1,0,0,1
1000,2,-0.119,-0.015,1,0,0,1
1000,2,-0.119,-0.014,1,0,0,1
1000,2,-0.119,-0.013,1,0,0,1
1000,2,-0.119,-0.012,1,0,0,1
1000,2,-0.119,-0.011,1,0,0,1
1000,2,-0.119,-0.01,1,0,0,1
1000,2,-0.119,-0.00900000000000001,1,0,0,1
1000,2,-0.119,-0.00800000000000001,1,0,0,1
1000,2,-0.119,-0.00700000000000001,1,0,0,1
1000,2,-0.119,-0.00600000000000001,1,0,0,1
1000,2,-0.119,-0.005,1,0,0,1
1000,2,-0.119,-0.004,1,0,0,1
1000,2,-0.119,-0.003,1,0,0,1
1000,2,-0.119,-0.002,1,0,0,1
1000,2,-0.119,-0.001,1,0,0,1
1000,2,-0.119,0,1,0,0,1
1000,2,-0.119,0.001,1,0,0,1
1000,2,-0.119,0.002,1,0,0,1
1000,2,-0.119,0.003,1,0,0,1
1000,2,-0.119,0.004,1,0,0,1
1000,2,-0.119,0.005,1,0,0,1
1000,2,-0.119,0.00600000000000001,1,0,0,1
1000,2,-0.119,0.00700000000000001,1,0,0,1
